INDEX,FLIGHTDATE,FLIGHTNO,ORIGIN,ORIGIN_STATION,ORIGINOBSERVATIONTIME,STATION,DATE,REPORT_TYPE,ORIGIN_UA_OBS,VIS_METERS
4145,20190414,1403,IAH,72243012960,2019-04-14 15:53:00+00:00,72243012960,2019-04-14 15:53:00+00:00,FM-15,MET11604/14/19 09:53:02 METAR KIAH 141553Z 33013G22KT 10SM CLR 16/06 A3003 RMK AO2 PK WND 35026/1542 SLP169 T01560061 (MS),16093.0
4135,20190414,572,MSP,72658014922,2019-04-14 15:53:00+00:00,72658014922,2019-04-14 15:53:00+00:00,FM-15,MET10204/14/19 09:53:02 METAR KMSP 141553Z 11009G19KT 10SM BKN033 04/M04 A2995 RMK AO2 SLP150 T00391039 (NK),16093.0
4163,20190414,2385,DEN,72565003017,2019-04-14 15:53:00+00:00,72565003017,2019-04-14 15:53:00+00:00,FM-15,MET13504/14/19 08:53:02 METAR KDEN 141553Z 20011KT 10SM FEW090 FEW130 BKN160 08/M04 A2977 RMK AO2 SLP064 ACSL OMTNS DSNT W-NW T00831039 (PJM),16093.0
4110,20190414,430,MSY,72231012916,2019-04-14 15:53:00+00:00,72231012916,2019-04-14 15:53:00+00:00,FM-15,MET10904/14/19 09:53:02 METAR KMSY 141553Z 28014G20KT 10SM SCT030 SCT250 17/08 A2985 RMK AO2 SLP112 T01670083 (SNN),16093.0
4116,20190414,578,DFW,72259003927,2019-04-14 15:53:00+00:00,72259003927,2019-04-14 15:53:00+00:00,FM-15,MET09804/14/19 09:53:02 METAR KDFW 141553Z 32014KT 10SM FEW250 13/02 A3001 RMK AO2 SLP159 T01330022 (WF),16093.0
4085,20190414,551,BTV,72617014742,2019-04-14 15:54:00+00:00,72617014742,2019-04-14 15:54:00+00:00,FM-15,MET10604/14/19 10:54:02 METAR KBTV 141554Z 01003KT 10SM BKN090 OVC100 11/M05 A2999 RMK AO2 SLP155 T01061050 (MB),16093.0
4115,20190414,1603,RDU,72306013722,2019-04-14 16:51:00+00:00,72306013722,2019-04-14 16:51:00+00:00,FM-15,MET12804/14/19 11:51:02 METAR KRDU 141651Z 20013G23KT 10SM BKN028 BKN035 24/19 A2984 RMK AO2 PK WND 20027/1640 SLP100 T02440189 $ (RP),16093.0
4161,20190414,2202,LGA,72503014732,2019-04-14 16:54:00+00:00,72503014732,2019-04-14 16:54:00+00:00,FM-16,MET10904/14/19 11:54:02 SPECI KLGA 141654Z 18013G17KT 10SM FEW020 BKN028 OVC130 20/15 A2986 RMK AO2 T02000150 (ATK),16093.0
4119,20190414,1795,JAX,72206013889,2019-04-14 16:56:00+00:00,72206013889,2019-04-14 16:56:00+00:00,FM-15,MET10804/14/19 11:56:02 METAR KJAX 141656Z 20017G23KT 10SM SCT035 OVC250 29/21 A2987 RMK AO2 SLP115 T02940206 (TM),16093.0
4091,20190414,221,IAD,72403093738,2019-04-14 16:57:00+00:00,72403093738,2019-04-14 16:57:00+00:00,FM-16,MET11204/14/19 11:57:02 SPECI KIAD 141657Z 17008KT 10SM FEW012 SCT019 OVC034 22/18 A2978 RMK AO2 PRESFR T02170183 (TH),16093.0
4113,20190414,1463,DEN,72565003017,2019-04-14 17:53:00+00:00,72565003017,2019-04-14 17:53:00+00:00,FM-15,MET15404/14/19 10:53:02 METAR KDEN 141753Z 22009KT 10SM FEW100 SCT140 BKN220 13/M07 A2974 RMK AO2 SLP051 ACSL OMTNS DSNT SW-NW T01281067 10133 21011 58010 (PJM),16093.0
4156,20190414,1448,IAD,72403093738,2019-04-15 02:01:00+00:00,72403093738,2019-04-15 02:01:00+00:00,FM-16,MET09604/14/19 21:01:01 SPECI KIAD 150201Z 17013G23KT 10SM SCT060 BKN250 23/18 A2946 RMK AO2 T02280178,16093.0
4111,20190414,257,SFO,72494023234,2019-04-15 05:56:00+00:00,72494023234,2019-04-15 05:56:00+00:00,FM-15,MET13204/14/19 21:56:01 METAR KSFO 150556Z 26020G24KT 10SM BKN180 12/06 A2991 RMK AO2 PK WND 27028/0523 SLP128 T01170056 10144 20111 53004,16093.0
4164,20190415,25,EWR,72502014734,2019-04-16 02:51:00+00:00,72502014734,2019-04-16 02:51:00+00:00,FM-15,MET12104/15/19 21:51:01 METAR KEWR 160251Z 29013G25KT 10SM FEW050 08/M03 A2984 RMK AO2 PK WND 31032/0202 SLP102 T00831028 51046,16093.0
4170,20190418,600,EWR,72502014734,2019-04-19 00:51:00+00:00,72502014734,2019-04-19 00:51:00+00:00,FM-15,MET10704/18/19 19:51:01 METAR KEWR 190051Z 00000KT 10SM FEW110 BKN180 BKN250 14/11 A2987 RMK AO2 SLP113 T01440106,16093.0
4168,20190418,1636,HNL,91182022521,2019-04-19 01:53:00+00:00,91182022521,2019-04-19 01:53:00+00:00,FM-15,MET10904/18/19 15:53:01 METAR PHNL 190153Z 06010KT 10SM FEW024 SCT038 SCT065 27/18 A3004 RMK AO2 SLP171 T02720178 $,16093.0
4165,20190418,1186,ORD,72530094846,2019-04-19 02:51:00+00:00,72530094846,2019-04-19 02:51:00+00:00,FM-15,MET11304/18/19 20:51:01 METAR KORD 190251Z 35011KT 10SM SCT024 BKN032 OVC042 07/03 A2977 RMK AO2 SLP082 T00670033 50006,16093.0
4169,20190418,1813,IAH,72243012960,2019-04-19 02:53:00+00:00,72243012960,2019-04-19 02:53:00+00:00,FM-15,MET09604/18/19 20:53:01 METAR KIAH 190253Z 28006KT 10SM CLR 17/14 A2991 RMK AO2 SLP126 T01720139 51040,16093.0
4171,20190418,847,IAH,72243012960,2019-04-19 03:53:00+00:00,72243012960,2019-04-19 03:53:00+00:00,FM-15,MET09004/18/19 21:53:02 METAR KIAH 190353Z 30007KT 10SM CLR 17/12 A2993 RMK AO2 SLP134 T01720122,16093.0
4167,20190418,815,DEN,72565003017,2019-04-19 04:53:00+00:00,72565003017,2019-04-19 04:53:00+00:00,FM-15,MET10104/18/19 21:53:02 METAR KDEN 190453Z 15005KT 10SM FEW080 BKN110 06/M02 A3024 RMK AO2 SLP220 T00611022,16093.0
4166,20190418,1294,SFO,72494023234,2019-04-19 04:56:00+00:00,72494023234,2019-04-19 04:56:00+00:00,FM-15,MET10004/18/19 20:56:02 METAR KSFO 190456Z 29013KT 10SM FEW004 SCT180 15/08 A3005 RMK AO2 SLP176 T01500083,16093.0
4172,20190421,769,IAH,72243012960,2019-04-21 14:53:00+00:00,72243012960,2019-04-21 14:53:00+00:00,FM-15,MET10104/21/19 08:53:02 METAR KIAH 211453Z 15013KT 10SM CLR 22/13 A3006 RMK AO2 SLP179 T02220128 53014 (MS),16093.0
4173,20190421,655,IAD,72403093738,2019-04-21 16:52:00+00:00,72403093738,2019-04-21 16:52:00+00:00,FM-15,MET10504/21/19 11:52:02 METAR KIAD 211652Z VRB05KT 10SM BKN049 BKN250 18/04 A2999 RMK AO2 SLP155 T01780044 (PW),16093.0
4174,20190421,1708,EWR,72502014734,2019-04-22 01:51:00+00:00,72502014734,2019-04-22 01:51:00+00:00,FM-15,MET10704/21/19 20:51:01 METAR KEWR 220151Z 10006KT 10SM SCT060 BKN190 OVC240 13/09 A3009 RMK AO2 SLP188 T01330089,16093.0
4175,20190422,1009,IAH,72243012960,2019-04-23 04:53:00+00:00,72243012960,2019-04-23 04:53:00+00:00,FM-15,MET10704/22/19 22:53:02 METAR KIAH 230453Z 15008KT 10SM SCT015 BKN038 OVC200 21/19 A3006 RMK AO2 SLP179 T02110194,16093.0
4178,20190426,1578,IAH,72243012960,2019-04-26 23:53:00+00:00,72243012960,2019-04-26 23:53:00+00:00,FM-15,MET12304/26/19 17:53:02 METAR KIAH 262353Z 04005KT 10SM FEW055 FEW250 28/16 A3001 RMK AO2 SLP163 T02780156 10300 20272 56010 (MM),16093.0
4176,20190426,386,DEN,72565003017,2019-04-26 23:53:00+00:00,72565003017,2019-04-26 23:53:00+00:00,FM-15,MET12404/26/19 16:53:02 METAR KDEN 262353Z 28008KT 10SM BKN110 BKN160 23/M02 A2980 RMK AO2 SLP033 T02281022 10250 20200 55021 (MC),16093.0
4177,20190426,444,SFO,72494023234,2019-04-26 23:56:00+00:00,72494023234,2019-04-26 23:56:00+00:00,FM-15,MET11804/26/19 15:56:02 METAR KSFO 262356Z 30018KT 10SM FEW005 BKN180 16/10 A2992 RMK AO2 SLP133 T01610100 10211 20156 56006,16093.0
4179,20190426,2062,EWR,72502014734,2019-04-27 01:51:00+00:00,72502014734,2019-04-27 01:51:00+00:00,FM-15,MET12104/26/19 20:51:01 METAR KEWR 270151Z 22008KT 10SM -RA BKN012 OVC070 16/14 A2934 RMK AO2 LTG DSNT E SLP936 P0001 T01560139,16093.0
4180,20190426,670,ORD,72530094846,2019-04-27 02:51:00+00:00,72530094846,2019-04-27 02:51:00+00:00,FM-15,MET10004/26/19 20:51:01 METAR KORD 270251Z 28006KT 10SM FEW250 12/M03 A2989 RMK AO2 SLP123 T01171028 53012,16093.0
4181,20190426,352,IAD,72403093738,2019-04-27 02:52:00+00:00,72403093738,2019-04-27 02:52:00+00:00,FM-15,MET10604/26/19 21:52:01 METAR KIAD 270252Z 29013KT 10SM SCT065 BKN110 13/05 A2962 RMK AO2 SLP028 T01280050 51036,16093.0
4182,20190428,57,EWR,72502014734,2019-04-28 22:16:00+00:00,72502014734,2019-04-28 22:16:00+00:00,FM-16,MET10504/28/19 17:16:02 SPECI KEWR 282216Z 35016KT 10SM SCT023 BKN038 OVC070 10/04 A3010 RMK AO2 T01000044 (JG),16093.0
4183,20190428,987,ORD,72530094846,2019-04-28 23:51:00+00:00,72530094846,2019-04-28 23:51:00+00:00,FM-15,MET13704/28/19 17:51:02 METAR KORD 282351Z 07009KT 10SM BKN095 BKN150 OVC250 08/M05 A3018 RMK AO2 SLP223 VIRGA T00831050 10111 20083 55010 (WS),16093.0
4184,20190428,23,EWR,72502014734,2019-04-28 23:51:00+00:00,72502014734,2019-04-28 23:51:00+00:00,FM-15,MET13604/28/19 18:51:02 METAR KEWR 282351Z 32008KT 10SM BKN029 BKN050 BKN150 11/04 A3015 RMK AO2 SLP208 60000 T01060044 10133 20100 51043 (JG),16093.0
4185,20190429,1685,LIH,91165022536,2019-04-30 05:53:00+00:00,91165022536,2019-04-30 05:53:00+00:00,FM-15,MET12904/29/19 19:53:03 METAR PHLI 300553Z 03013KT 10SM FEW014 OVC034 23/20 A3003 RMK AO2 SLP166 60000 T02330200 10250 20222 53017 (RD),16093.0
4189,20190429,1731,KOA,91197521510,2019-04-30 06:53:00+00:00,91197521510,2019-04-30 06:53:00+00:00,FM-15,MET11204/29/19 20:53:02 METAR PHKO 300653Z 03004KT 10SM FEW075 BKN110 22/21 A2998 RMK AO2 RAE43 SLP153 P0003 T02220206,16093.0
4188,20190429,383,HNL,91182022521,2019-04-30 06:53:00+00:00,91182022521,2019-04-30 06:53:00+00:00,FM-15,MET11204/29/19 20:53:03 METAR PHNL 300653Z 36005KT 10SM FEW022 SCT039 BKN055 24/18 A3001 RMK AO2 SLP163 T02390183 (DE),16093.0
4186,20190429,1430,OGG,91190022516,2019-04-30 06:54:00+00:00,91190022516,2019-04-30 06:54:00+00:00,FM-15,MET083METAR PHOG 300654Z 05010KT 10SM FEW025 SCT060 24/19 A3000 RMK AO2 SLP163 T02440189=,16093.0
4187,20190429,1104,ANC,70273026451,2019-04-30 07:53:00+00:00,70273026451,2019-04-30 07:53:00+00:00,FM-15,MET12004/29/19 22:53:03 METAR PANC 300753Z 29004KT 6SM -RA BR BKN045 OVC055 06/04 A3042 RMK AO2 SLP301 P0002 T00610044 $ (PEV),9656.0
4195,20190430,294,CID,72545014990,2019-04-30 10:52:00+00:00,72545014990,2019-04-30 10:52:00+00:00,FM-15,MET13304/30/19 04:52:02 METAR KCID 301052Z 11009KT 3SM -RA BR BKN014 BKN018 OVC025 09/09 A3012 RMK AO2 RAE09B29 SLP201 P0001 T00940094 (MP),4828.0
4205,20190430,2226,IAH,72243012960,2019-04-30 10:53:00+00:00,72243012960,2019-04-30 10:53:00+00:00,FM-15,MET10604/30/19 04:53:02 METAR KIAH 301053Z 15014KT 9SM SCT018 OVC038 25/23 A2995 RMK AO2 SLP143 T02500228 $ (CB),14484.0
4199,20190430,1690,AUS,72254013904,2019-04-30 10:53:00+00:00,72254013904,2019-04-30 10:53:00+00:00,FM-15,MET09904/30/19 04:53:02 METAR KAUS 301053Z 15010KT 8SM OVC015 25/22 A2987 RMK AO2 SLP104 T02500222 $ (DP),12875.0
4190,20190430,507,BIL,72677024033,2019-04-30 11:23:00+00:00,72677024033,2019-04-30 11:23:00+00:00,FM-16,MET11104/30/19 04:23:02 SPECI KBIL 301123Z 05013KT 4SM -SN SCT007 BKN014 OVC046 M01/M03 A3002 RMK AO2 P0000 T10061033,6437.0
4202,20190430,939,ABQ,72365023050,2019-04-30 11:24:00+00:00,72365023050,2019-04-30 11:24:00+00:00,FM-16,MET15304/30/19 04:24:02 SPECI KABQ 301124Z 33004KT 10SM FEW040 BKN075 BKN110 12/06 A2988 RMK AO2 LTG DSNT NE TSE22 MTNS OBSC NE-SE SHRA DSNT NE T01170061 (CLR),16093.0
4207,20190430,1864,MSP,72658014922,2019-04-30 11:26:00+00:00,72658014922,2019-04-30 11:26:00+00:00,FM-16,MET10604/30/19 05:26:02 SPECI KMSP 301126Z 04007KT 10SM SCT029 SCT035 OVC140 04/M01 A3022 RMK AO2 T00441006 (AP),16093.0
4194,20190430,1828,MCI,72446003947,2019-04-30 11:27:00+00:00,72446003947,2019-04-30 11:27:00+00:00,FM-16,MET16004/30/19 05:27:02 SPECI KMCI 301127Z 05013KT 2 1/2SM +TSRA BR FEW018 BKN035 OVC043CB 11/10 A3001 RMK AO2 LTG DSNT ALQDS TS SW-W-NE MOV NE P0012 T01060100 $ (SN),4023.0
4203,20190430,2221,SAT,72253012921,2019-04-30 11:51:00+00:00,72253012921,2019-04-30 11:51:00+00:00,FM-15,MET13004/30/19 05:51:02 METAR KSAT 301151Z 14011KT 7SM BKN012 OVC026 24/21 A2988 RMK AO2 SLP100 60000 T02390211 10239 20222 55001 $ (CM),11265.0
4214,20190430,2367,LGA,72503014732,2019-04-30 11:51:00+00:00,72503014732,2019-04-30 11:51:00+00:00,FM-15,MET14404/30/19 06:51:02 METAR KLGA 301151Z VRB05KT 1 1/2SM -DZ BR OVC005 10/09 A3019 RMK AO2 SLP222 P0000 60003 70007 T01000094 10100 20089 51012 (DM),2414.0
4212,20190430,802,OMA,72550014942,2019-04-30 11:52:00+00:00,72550014942,2019-04-30 11:52:00+00:00,FM-15,MET12804/30/19 05:52:02 METAR KOMA 301152Z 02007KT 10SM OVC070 09/04 A3010 RMK AO2 SLP191 60001 70001 T00890039 10106 20089 58006 (MH),16093.0
4213,20190430,2362,ICT,72450003928,2019-04-30 11:53:00+00:00,72450003928,2019-04-30 11:53:00+00:00,FM-15,MET16304/30/19 05:53:02 METAR KICT 301153Z 02012KT 10SM OVC006 11/08 A2992 RMK AO2 LTG DSNT SE RAE09 SLP129 CB MOVD E P0000 60054 70057 T01060083 10117 20106 55007 (RDC),16093.0
4206,20190430,1872,TUL,72356013968,2019-04-30 11:53:00+00:00,72356013968,2019-04-30 11:53:00+00:00,FM-15,MET15704/30/19 05:53:02 METAR KTUL 301153Z 23007KT 7SM -RA BKN011 BKN090 BKN120 22/20 A2990 RMK AO2 RAB09 SLP119 P0002 60004 70004 T02170200 10217 20178 53005 (WM),11265.0
4208,20190430,2309,FSD,72651014944,2019-04-30 11:56:00+00:00,72651014944,2019-04-30 11:56:00+00:00,FM-15,MET14404/30/19 05:56:02 METAR KFSD 301156Z 04005KT 7SM -RA BKN018 OVC028 04/03 A3015 RMK AO2 SLP220 P0007 60015 70015 T00440033 10061 20044 56010 (GH),11265.0
4200,20190430,1889,IAD,72403093738,2019-04-30 12:52:00+00:00,72403093738,2019-04-30 12:52:00+00:00,FM-15,MET10504/30/19 07:52:02 METAR KIAD 301252Z 18005KT 10SM BKN090 BKN250 15/12 A3019 RMK AO2 SLP224 T01500117 (TH),16093.0
4197,20190430,545,YVR,71892099999,2019-04-30 13:00:00+00:00,71892099999,2019-04-30 13:00:00+00:00,FM-15,MET067METAR CYVR 301300Z 04009KT 30SM FEW250 06/M00 A3014 RMK CS2 SLP207=,48280.0
4204,20190430,789,PDX,72698024229,2019-04-30 13:53:00+00:00,72698024229,2019-04-30 13:53:00+00:00,FM-15,MET09604/30/19 05:53:02 METAR KPDX 301353Z 33004KT 10SM CLR 08/02 A3009 RMK AO2 SLP189 T00780017 (JDM),16093.0
4191,20190430,1182,SBA,72392523190,2019-04-30 13:53:00+00:00,72392523190,2019-04-30 13:53:00+00:00,FM-15,MET11204/30/19 05:53:02 METAR KSBA 301353Z 00000KT 10SM SCT025 BKN033 OVC040 14/11 A2995 RMK AO2 SLP140 T01390106 (MW),16093.0
4215,20190430,1508,SEA,72793024233,2019-04-30 13:53:00+00:00,72793024233,2019-04-30 13:53:00+00:00,FM-15,MET09504/30/19 05:53:02 METAR KSEA 301353Z 36004KT 10SM CLR 06/02 A3012 RMK AO2 SLP208 T00610022 (JC),16093.0
4193,20190430,2413,EUG,72693024221,2019-04-30 13:54:00+00:00,72693024221,2019-04-30 13:54:00+00:00,FM-15,MET09504/30/19 05:54:02 METAR KEUG 301354Z 00000KT 10SM CLR 05/01 A3004 RMK AO2 SLP174 T00500011 (MS),16093.0
4192,20190430,364,MSO,72773024153,2019-04-30 14:53:00+00:00,72773024153,2019-04-30 14:53:00+00:00,FM-15,MET10204/30/19 07:53:02 METAR KMSO 301453Z 00000KT 10SM CLR 02/M10 A3005 RMK AO2 SLP195 T00171100 50004 (EB),16093.0
4211,20190430,1949,PSP,72286893138,2019-04-30 14:53:00+00:00,72286893138,2019-04-30 14:53:00+00:00,FM-15,MET10104/30/19 06:53:02 METAR KPSP 301453Z 19004KT 10SM CLR 19/09 A2988 RMK AO2 SLP115 T01940089 53020 (LJ),16093.0
4201,20190430,422,RNO,72488023185,2019-04-30 14:55:00+00:00,72488023185,2019-04-30 14:55:00+00:00,FM-15,MET10804/30/19 06:55:02 METAR KRNO 301455Z 25006G15KT 10SM FEW065 14/M02 A2974 RMK AO2 SLP029 T01441017 50002 (RC),16093.0
4196,20190430,915,IAD,72403093738,2019-04-30 21:52:00+00:00,72403093738,2019-04-30 21:52:00+00:00,FM-15,MET11204/30/19 16:52:02 METAR KIAD 302152Z 00000KT 10SM BKN060 BKN140 BKN250 28/14 A3018 RMK AO2 SLP217 T02780144 (PW),16093.0
4210,20190430,57,EWR,72502014734,2019-04-30 22:51:00+00:00,72502014734,2019-04-30 22:51:00+00:00,FM-15,MET11304/30/19 17:51:02 METAR KEWR 302251Z 07009KT 10SM FEW020 SCT043 SCT150 15/09 A3029 RMK AO2 SLP258 T01500094 (DHA),16093.0
4209,20190430,987,ORD,72530094846,2019-04-30 23:51:00+00:00,72530094846,2019-04-30 23:51:00+00:00,FM-15,MET14304/30/19 17:51:02 METAR KORD 302351Z 08011G18KT 8SM OVC005 08/07 A3008 RMK AO2 RAE05B30E51 SLP191 P0000 60057 T00780072 10083 20056 51003 (KLC),12875.0
4220,20190501,1799,YYZ,71624099999,2019-05-01 10:00:00+00:00,71624099999,2019-05-01 10:00:00+00:00,FM-15,MET090METAR CYYZ 011000Z 10011KT 10SM -RA SCT026 BKN038 OVC100 05/02 A3028 RMK SC3SC3AS2 SLP261=,16093.0
4243,20190501,495,JAX,72206013889,2019-05-01 10:24:00+00:00,72206013889,2019-05-01 10:24:00+00:00,FM-16,MET10605/01/19 05:24:02 SPECI KJAX 011024Z 04003KT 8SM R08/2200V5000FT BKN008 18/18 A3021 RMK AO2 T01780178 (TD),12875.0
4246,20190501,1286,EWR,72502014734,2019-05-01 10:25:00+00:00,72502014734,2019-05-01 10:25:00+00:00,FM-16,MET10505/01/19 05:25:02 SPECI KEWR 011025Z 13006KT 10SM FEW012 SCT020 OVC044 12/08 A3042 RMK AO2 T01170083 (JG),16093.0
4251,20190501,1758,BDL,72508014740,2019-05-01 10:51:00+00:00,72508014740,2019-05-01 10:51:00+00:00,FM-15,MET11205/01/19 05:51:02 METAR KBDL 011051Z 03003KT 10SM FEW070 BKN080 OVC100 08/04 A3044 RMK AO2 SLP308 T00780044 (WL),16093.0
4237,20190501,866,RDU,72306013722,2019-05-01 10:51:00+00:00,72306013722,2019-05-01 10:51:00+00:00,FM-15,MET10605/01/19 05:51:02 METAR KRDU 011051Z 25003KT 10SM FEW055 BKN250 18/17 A3029 RMK AO2 SLP253 T01780167 (AWB),16093.0
4226,20190501,2292,LGA,72503014732,2019-05-01 10:51:00+00:00,72503014732,2019-05-01 10:51:00+00:00,FM-15,MET10505/01/19 05:51:02 METAR KLGA 011051Z VRB05KT 10SM BKN014 OVC045 11/08 A3044 RMK AO2 SLP307 T01110078 (DM),16093.0
4255,20190501,2273,ORF,72308013737,2019-05-01 10:51:00+00:00,72308013737,2019-05-01 10:51:00+00:00,FM-15,MET09505/01/19 05:51:02 METAR KORF 011051Z 19004KT 10SM CLR 19/16 A3028 RMK AO2 SLP252 T01940161 (GN),16093.0
4222,20190501,1108,IAD,72403093738,2019-05-01 10:52:00+00:00,72403093738,2019-05-01 10:52:00+00:00,FM-15,MET09805/01/19 05:52:02 METAR KIAD 011052Z 10007KT 10SM OVC017 14/11 A3033 RMK AO2 SLP268 T01440106 (TH),16093.0
4239,20190501,2369,MCO,72205012815,2019-05-01 10:53:00+00:00,72205012815,2019-05-01 10:53:00+00:00,FM-15,MET09805/01/19 05:53:02 METAR KMCO 011053Z 05005KT 10SM FEW019 22/20 A3019 RMK AO2 SLP221 T02170200 (RK),16093.0
4235,20190501,502,TPA,72211012842,2019-05-01 10:53:00+00:00,72211012842,2019-05-01 10:53:00+00:00,FM-15,MET10605/01/19 05:53:02 METAR KTPA 011053Z 05003KT 10SM FEW012 SCT350 22/20 A3017 RMK AO2 SLP216 T02220200 (RPM),16093.0
4217,20190501,2214,BOS,72509014739,2019-05-01 10:54:00+00:00,72509014739,2019-05-01 10:54:00+00:00,FM-15,MET11205/01/19 05:54:02 METAR KBOS 011054Z 27003KT 10SM BKN100 OVC140 10/01 A3046 RMK AO2 SLP313 BINOVC T01000011 (DH),16093.0
4228,20190501,270,BWI,72406093721,2019-05-01 10:54:00+00:00,72406093721,2019-05-01 10:54:00+00:00,FM-15,MET10405/01/19 05:54:02 METAR KBWI 011054Z 07010KT 9SM BKN018 OVC028 14/11 A3035 RMK AO2 SLP275 T01440106 (SD),14484.0
4231,20190501,323,PHL,72408013739,2019-05-01 10:54:00+00:00,72408013739,2019-05-01 10:54:00+00:00,FM-15,MET10105/01/19 05:54:02 METAR KPHL 011054Z 08010KT 10SM OVC036 12/08 A3040 RMK AO2 SLP293 T01220083 $ (GAH),16093.0
4236,20190501,403,ORD,72530094846,2019-05-01 11:18:00+00:00,72530094846,2019-05-01 11:18:00+00:00,FM-16,MET11505/01/19 05:18:02 SPECI KORD 011118Z 14007KT 2 1/2SM +RA BR SCT004 OVC033 10/10 A2977 RMK AO2 P0012 T01000100 (BLH),4023.0
4227,20190501,2255,GRR,72635094860,2019-05-01 11:22:00+00:00,72635094860,2019-05-01 11:22:00+00:00,FM-16,MET11505/01/19 06:22:02 SPECI KGRR 011122Z 10014G23KT 7SM -RA OVC006 08/07 A2990 RMK AO2 LTG DSNT SW P0006 T00780067 (TL),11265.0
4232,20190501,763,CLE,72524014820,2019-05-01 11:51:00+00:00,72524014820,2019-05-01 11:51:00+00:00,FM-15,MET13805/01/19 06:51:02 METAR KCLE 011151Z 16012KT 10SM FEW050 BKN180 BKN250 16/12 A3008 RMK AO2 SLP185 70014 T01560122 10156 20078 56013 $ (LM),16093.0
4253,20190501,1950,CMH,72428014821,2019-05-01 11:51:00+00:00,72428014821,2019-05-01 11:51:00+00:00,FM-15,MET12305/01/19 06:51:02 METAR KCMH 011151Z 16007KT 10SM SCT170 OVC250 18/13 A3007 RMK AO2 SLP182 T01830133 10183 20117 53006 (BP),16093.0
4244,20190501,282,EWR,72502014734,2019-05-01 11:51:00+00:00,72502014734,2019-05-01 11:51:00+00:00,FM-15,MET15305/01/19 06:51:02 METAR KEWR 011151Z 12004KT 10SM FEW015 SCT029 OVC045 12/08 A3045 RMK AO2 RAB1055E12 SLP312 P0000 60000 T01170078 10122 20111 51018 (JG),16093.0
4218,20190501,2089,PIT,72520094823,2019-05-01 11:51:00+00:00,72520094823,2019-05-01 11:51:00+00:00,FM-15,MET13705/01/19 06:51:02 METAR KPIT 011151Z 16004KT 10SM FEW055 FEW170 OVC230 16/14 A3016 RMK AO2 SLP218 70021 T01560139 10156 20122 53012 (HLM),16093.0
4219,20190501,526,CVG,72421093814,2019-05-01 11:52:00+00:00,72421093814,2019-05-01 11:52:00+00:00,FM-15,MET13005/01/19 06:52:02 METAR KCVG 011152Z 19011KT 10SM FEW045 FEW200 BKN250 20/15 A3006 RMK AO2 SLP169 T02000150 10200 20167 53010 (JF),16093.0
4225,20190501,2141,MSY,72231012916,2019-05-01 11:53:00+00:00,72231012916,2019-05-01 11:53:00+00:00,FM-15,MET13105/01/19 05:53:02 METAR KMSY 011153Z 13007KT 10SM FEW013 SCT026 BKN150 25/22 A3009 RMK AO2 SLP191 T02500222 10250 20239 53019 (TJF),16093.0
4216,20190501,311,DTW,72537094847,2019-05-01 11:53:00+00:00,72537094847,2019-05-01 11:53:00+00:00,FM-15,MET12905/01/19 06:53:02 METAR KDTW 011153Z 10006KT 9SM OVC012 08/06 A3003 RMK AO2 SLP170 60084 70320 T00830056 10094 20072 56013 $ (AN),14484.0
4241,20190501,2307,IAH,72243012960,2019-05-01 11:53:00+00:00,72243012960,2019-05-01 11:53:00+00:00,FM-15,MET13005/01/19 05:53:02 METAR KIAH 011153Z 16009KT 10SM FEW018 BKN025 BKN250 24/22 A2995 RMK AO2 SLP141 T02440217 10250 20244 53014 (CB),16093.0
4224,20190501,264,MSN,72641014837,2019-05-01 12:01:00+00:00,72641014837,2019-05-01 12:01:00+00:00,FM-16,MET11205/01/19 06:01:02 SPECI KMSN 011201Z 36007KT 2SM -RA BR BKN005 OVC008 06/05 A2988 RMK AO2 P0000 T00560050 $ (CB),3219.0
4248,20190501,658,OMA,72550014942,2019-05-01 12:52:00+00:00,72550014942,2019-05-01 12:52:00+00:00,FM-15,MET09805/01/19 06:52:02 METAR KOMA 011252Z 02011KT 10SM OVC010 08/04 A2996 RMK AO2 SLP149 T00780044 (MH),16093.0
4252,20190501,1716,MCI,72446003947,2019-05-01 12:53:00+00:00,72446003947,2019-05-01 12:53:00+00:00,FM-15,MET13005/01/19 06:53:02 METAR KMCI 011253Z 29004KT 1/4SM R19R/3500VP6000FT BR OVC002 12/11 A2993 RMK AO2 SFC VIS 1 SLP131 T01170111 (SN),402.0
4240,20190501,1829,AUS,72254013904,2019-05-01 12:53:00+00:00,72254013904,2019-05-01 12:53:00+00:00,FM-15,MET11105/01/19 06:53:02 METAR KAUS 011253Z 13008KT 7SM BKN013 BKN017 OVC021 25/22 A2990 RMK AO2 SLP117 T02500217 (DP),11265.0
4254,20190501,1256,DSM,72546014933,2019-05-01 12:54:00+00:00,72546014933,2019-05-01 12:54:00+00:00,FM-15,MET09805/01/19 06:54:02 METAR KDSM 011254Z 04003KT 10SM OVC006 07/06 A2995 RMK AO2 SLP145 T00720061 (BS),16093.0
4230,20190501,1209,SAN,72290023188,2019-05-01 13:51:00+00:00,72290023188,2019-05-01 13:51:00+00:00,FM-15,MET10505/01/19 05:51:02 METAR KSAN 011351Z VRB03KT 10SM FEW035 OVC039 17/08 A3002 RMK AO2 SLP166 T01670083 (MP),16093.0
